State,City,Year,Month,Day,Store type,Price per kilogram
Tamaulipas,Tampico,2007,1,20,Mom and Pop Store,
Tlaxcala,Tlaxcala,2007,1,20,Mom and Pop Store,8.6
Veracruz,Coatzacoalcos,2007,1,20,Mom and Pop Store,9.8
Veracruz,Poza Rica,2007,1,20,Mom and Pop Store,9.6
Veracruz,Veracruz,2007,1,20,Mom and Pop Store,9.3
Veracruz,Xalapa,2007,1,20,Mom and Pop Store,8.6
Yucatán,Mérida,2007,1,20,Mom and Pop Store,
Zacatecas,Zacatecas,2007,1,20,Mom and Pop Store,8.5
Aguascalientes,Aguascalientes,2007,1,22,Mom and Pop Store,9.4
Baja California,Mexicali,2007,1,22,Mom and Pop Store,
Baja California,Tijuana,2007,1,22,Mom and Pop Store,10.2
Baja California Sur,La Paz,2007,1,22,Mom and Pop Store,10.0
Campeche,Campeche,2007,1,22,Mom and Pop Store,8.5
Coahuila,Piedras Negras,2007,1,22,Mom and Pop Store,10.0
Coahuila,Saltillo,2007,1,22,Mom and Pop Store,
Colima,Colima,2007,1,22,Mom and Pop Store,9.6
Chiapas,Tapachula,2007,1,22,Mom and Pop Store,
Chiapas,Tuxtla Gutiérrez,2007,1,22,Mom and Pop Store,9.0
Chihuahua,Chihuahua,2007,1,22,Mom and Pop Store,9.5
Chihuahua,Cd. Juárez,2007,1,22,Mom and Pop Store,
D.F.,D.F.,2007,1,22,Mom and Pop Store,8.4
D.F.,ZM D.F.,2007,1,22,Mom and Pop Store,7.8
Durango,Durango,2007,1,22,Mom and Pop Store,7.9
Durango,Gómez Palacio,2007,1,22,Mom and Pop Store,
Guanajuato,Irapuato,2007,1,22,Mom and Pop Store,
Guanajuato,León,2007,1,22,Mom and Pop Store,8.0
Guerrero,Acapulco,2007,1,22,Mom and Pop Store,9.6
Guerrero,Chilpancingo,2007,1,22,Mom and Pop Store,
Hidalgo,Pachuca,2007,1,22,Mom and Pop Store,8.8
Jalisco,Guadalajara,2007,1,22,Mom and Pop Store,8.8
Jalisco,ZM Guadalajara,2007,1,22,Mom and Pop Store,
Edo. México,Toluca,2007,1,22,Mom and Pop Store,8.2
Michoacán,Morelia,2007,1,22,Mom and Pop Store,8.5
Morelos,Cuernavaca,2007,1,22,Mom and Pop Store,10.6
Nayarit,Tepic,2007,1,22,Mom and Pop Store,10.0
Nuevo León,Monterrey,2007,1,22,Mom and Pop Store,9.4
Nuevo León,ZM Monterrey,2007,1,22,Mom and Pop Store,
Oaxaca,Oaxaca,2007,1,22,Mom and Pop Store,8.3
Puebla,Puebla,2007,1,22,Mom and Pop Store,8.8
Puebla,ZM Puebla,2007,1,22,Mom and Pop Store,
Querétaro,Querétaro,2007,1,22,Mom and Pop Store,9.0
Quintana Roo,Cancún,2007,1,22,Mom and Pop Store,9.8
Quintana Roo,Chetumal,2007,1,22,Mom and Pop Store,10.0
San Luis Potosí,San Luis Potosí,2007,1,22,Mom and Pop Store,8.8
Sinaloa,Culiacán,2007,1,22,Mom and Pop Store,8.5
Sonora,Cd. Obregón,2007,1,22,Mom and Pop Store,11.3
Sonora,Hermosillo,2007,1,22,Mom and Pop Store,11.4
Sonora,Nogales,2007,1,22,Mom and Pop Store,
Tabasco,Villahermosa,2007,1,22,Mom and Pop Store,10.8
Tamaulipas,Cd. Victoria,2007,1,22,Mom and Pop Store,9.0
Tamaulipas,Matamoros,2007,1,22,Mom and Pop Store,9.8
Tamaulipas,Nuevo Laredo,2007,1,22,Mom and Pop Store,9.8
Tamaulipas,Reynosa,2007,1,22,Mom and Pop Store,10.1
Tamaulipas,Tampico,2007,1,22,Mom and Pop Store,
Tlaxcala,Tlaxcala,2007,1,22,Mom and Pop Store,8.6
Veracruz,Coatzacoalcos,2007,1,22,Mom and Pop Store,9.8
Veracruz,Poza Rica,2007,1,22,Mom and Pop Store,9.5
Veracruz,Veracruz,2007,1,22,Mom and Pop Store,9.4
Veracruz,Xalapa,2007,1,22,Mom and Pop Store,8.7
Yucatán,Mérida,2007,1,22,Mom and Pop Store,8.9
Zacatecas,Zacatecas,2007,1,22,Mom and Pop Store,8.5
Aguascalientes,Aguascalientes,2007,1,23,Mom and Pop Store,9.4
Baja California,Mexicali,2007,1,23,Mom and Pop Store,
Baja California,Tijuana,2007,1,23,Mom and Pop Store,10.2
Baja California Sur,La Paz,2007,1,23,Mom and Pop Store,10.0
Campeche,Campeche,2007,1,23,Mom and Pop Store,8.5
Coahuila,Piedras Negras,2007,1,23,Mom and Pop Store,10.0
Coahuila,Saltillo,2007,1,23,Mom and Pop Store,
Colima,Colima,2007,1,23,Mom and Pop Store,9.6
Chiapas,Tapachula,2007,1,23,Mom and Pop Store,
Chiapas,Tuxtla Gutiérrez,2007,1,23,Mom and Pop Store,9.0
Chihuahua,Chihuahua,2007,1,23,Mom and Pop Store,9.5
Chihuahua,Cd. Juárez,2007,1,23,Mom and Pop Store,
D.F.,D.F.,2007,1,23,Mom and Pop Store,8.4
D.F.,ZM D.F.,2007,1,23,Mom and Pop Store,7.9
Durango,Durango,2007,1,23,Mom and Pop Store,7.9
Durango,Gómez Palacio,2007,1,23,Mom and Pop Store,
Guanajuato,Irapuato,2007,1,23,Mom and Pop Store,
Guanajuato,León,2007,1,23,Mom and Pop Store,8.0
Guerrero,Acapulco,2007,1,23,Mom and Pop Store,10.2
Guerrero,Chilpancingo,2007,1,23,Mom and Pop Store,
Hidalgo,Pachuca,2007,1,23,Mom and Pop Store,8.5
Jalisco,Guadalajara,2007,1,23,Mom and Pop Store,8.8
Jalisco,ZM Guadalajara,2007,1,23,Mom and Pop Store,
Edo. México,Toluca,2007,1,23,Mom and Pop Store,8.2
Michoacán,Morelia,2007,1,23,Mom and Pop Store,8.5
Morelos,Cuernavaca,2007,1,23,Mom and Pop Store,10.6
Nayarit,Tepic,2007,1,23,Mom and Pop Store,8.5
Nuevo León,Monterrey,2007,1,23,Mom and Pop Store,9.4
Nuevo León,ZM Monterrey,2007,1,23,Mom and Pop Store,
Oaxaca,Oaxaca,2007,1,23,Mom and Pop Store,8.3
Puebla,Puebla,2007,1,23,Mom and Pop Store,8.8
Puebla,ZM Puebla,2007,1,23,Mom and Pop Store,
Querétaro,Querétaro,2007,1,23,Mom and Pop Store,9.0
Quintana Roo,Cancún,2007,1,23,Mom and Pop Store,9.6
Quintana Roo,Chetumal,2007,1,23,Mom and Pop Store,10.0
San Luis Potosí,San Luis Potosí,2007,1,23,Mom and Pop Store,8.8
Sinaloa,Culiacán,2007,1,23,Mom and Pop Store,8.5
Sonora,Cd. Obregón,2007,1,23,Mom and Pop Store,11.3
Sonora,Hermosillo,2007,1,23,Mom and Pop Store,11.6
Sonora,Nogales,2007,1,23,Mom and Pop Store,
Tabasco,Villahermosa,2007,1,23,Mom and Pop Store,10.6
Tamaulipas,Cd. Victoria,2007,1,23,Mom and Pop Store,9.0
Tamaulipas,Matamoros,2007,1,23,Mom and Pop Store,9.8
Tamaulipas,Nuevo Laredo,2007,1,23,Mom and Pop Store,9.8
Tamaulipas,Reynosa,2007,1,23,Mom and Pop Store,9.5
Tamaulipas,Tampico,2007,1,23,Mom and Pop Store,
Tlaxcala,Tlaxcala,2007,1,23,Mom and Pop Store,8.6
Veracruz,Coatzacoalcos,2007,1,23,Mom and Pop Store,9.8
Veracruz,Poza Rica,2007,1,23,Mom and Pop Store,10.0
Veracruz,Veracruz,2007,1,23,Mom and Pop Store,9.4
Veracruz,Xalapa,2007,1,23,Mom and Pop Store,8.8
Yucatán,Mérida,2007,1,23,Mom and Pop Store,8.9
Zacatecas,Zacatecas,2007,1,23,Mom and Pop Store,8.5
Aguascalientes,Aguascalientes,2007,1,24,Mom and Pop Store,9.7
Baja California,Mexicali,2007,1,24,Mom and Pop Store,
Baja California,Tijuana,2007,1,24,Mom and Pop Store,10.2
Baja California Sur,La Paz,2007,1,24,Mom and Pop Store,10.0
Campeche,Campeche,2007,1,24,Mom and Pop Store,8.5
Coahuila,Piedras Negras,2007,1,24,Mom and Pop Store,10.0
Coahuila,Saltillo,2007,1,24,Mom and Pop Store,
Colima,Colima,2007,1,24,Mom and Pop Store,9.6
Chiapas,Tapachula,2007,1,24,Mom and Pop Store,
Chiapas,Tuxtla Gutiérrez,2007,1,24,Mom and Pop Store,9.0
Chihuahua,Chihuahua,2007,1,24,Mom and Pop Store,9.5
Chihuahua,Cd. Juárez,2007,1,24,Mom and Pop Store,
D.F.,D.F.,2007,1,24,Mom and Pop Store,8.4
D.F.,ZM D.F.,2007,1,24,Mom and Pop Store,7.9
Durango,Durango,2007,1,24,Mom and Pop Store,7.5
Durango,Gómez Palacio,2007,1,24,Mom and Pop Store,
Guanajuato,Irapuato,2007,1,24,Mom and Pop Store,
Guanajuato,León,2007,1,24,Mom and Pop Store,8.0
Guerrero,Acapulco,2007,1,24,Mom and Pop Store,10.0
Guerrero,Chilpancingo,2007,1,24,Mom and Pop Store,
Hidalgo,Pachuca,2007,1,24,Mom and Pop Store,8.5
Jalisco,Guadalajara,2007,1,24,Mom and Pop Store,8.8
Jalisco,ZM Guadalajara,2007,1,24,Mom and Pop Store,
Edo. México,Toluca,2007,1,24,Mom and Pop Store,8.2
Michoacán,Morelia,2007,1,24,Mom and Pop Store,8.4
Morelos,Cuernavaca,2007,1,24,Mom and Pop Store,10.6
Nayarit,Tepic,2007,1,24,Mom and Pop Store,8.5
Nuevo León,Monterrey,2007,1,24,Mom and Pop Store,9.3
Nuevo León,ZM Monterrey,2007,1,24,Mom and Pop Store,
Oaxaca,Oaxaca,2007,1,24,Mom and Pop Store,8.3
Puebla,Puebla,2007,1,24,Mom and Pop Store,8.8
Puebla,ZM Puebla,2007,1,24,Mom and Pop Store,
Querétaro,Querétaro,2007,1,24,Mom and Pop Store,9.0
Quintana Roo,Cancún,2007,1,24,Mom and Pop Store,9.6
Quintana Roo,Chetumal,2007,1,24,Mom and Pop Store,10.0
San Luis Potosí,San Luis Potosí,2007,1,24,Mom and Pop Store,8.8
Sinaloa,Culiacán,2007,1,24,Mom and Pop Store,8.5
Sonora,Cd. Obregón,2007,1,24,Mom and Pop Store,11.3
Sonora,Hermosillo,2007,1,24,Mom and Pop Store,11.6
Sonora,Nogales,2007,1,24,Mom and Pop Store,
Tabasco,Villahermosa,2007,1,24,Mom and Pop Store,9.78
Tamaulipas,Cd. Victoria,2007,1,24,Mom and Pop Store,9.0
Tamaulipas,Matamoros,2007,1,24,Mom and Pop Store,9.8
Tamaulipas,Nuevo Laredo,2007,1,24,Mom and Pop Store,9.8
Tamaulipas,Reynosa,2007,1,24,Mom and Pop Store,9.6
Tamaulipas,Tampico,2007,1,24,Mom and Pop Store,
Tlaxcala,Tlaxcala,2007,1,24,Mom and Pop Store,8.5
Veracruz,Coatzacoalcos,2007,1,24,Mom and Pop Store,9.8
Veracruz,Poza Rica,2007,1,24,Mom and Pop Store,9.92
Veracruz,Veracruz,2007,1,24,Mom and Pop Store,9.4
Veracruz,Xalapa,2007,1,24,Mom and Pop Store,8.8
Yucatán,Mérida,2007,1,24,Mom and Pop Store,8.9
Zacatecas,Zacatecas,2007,1,24,Mom and Pop Store,8.5
Aguascalientes,Aguascalientes,2007,1,25,Mom and Pop Store,10.0
Baja California,Mexicali,2007,1,25,Mom and Pop Store,12.0
Baja California,Tijuana,2007,1,25,Mom and Pop Store,10.25
Baja California Sur,La Paz,2007,1,25,Mom and Pop Store,10.0
Campeche,Campeche,2007,1,25,Mom and Pop Store,9.5
Coahuila,Piedras Negras,2007,1,25,Mom and Pop Store,10.0
Coahuila,Saltillo,2007,1,25,Mom and Pop Store,8.25
Colima,Colima,2007,1,25,Mom and Pop Store,8.5
Chiapas,Tapachula,2007,1,25,Mom and Pop Store,7.5
Chiapas,Tuxtla Gutiérrez,2007,1,25,Mom and Pop Store,9.0
Chihuahua,Chihuahua,2007,1,25,Mom and Pop Store,9.5
Chihuahua,Cd. Juárez,2007,1,25,Mom and Pop Store,8.63
D.F.,D.F.,2007,1,25,Mom and Pop Store,8.34
D.F.,ZM D.F.,2007,1,25,Mom and Pop Store,8.4
Durango,Durango,2007,1,25,Mom and Pop Store,7.5
Durango,Gómez Palacio,2007,1,25,Mom and Pop Store,8.75
Guanajuato,Irapuato,2007,1,25,Mom and Pop Store,8.33
Guanajuato,León,2007,1,25,Mom and Pop Store,8.0
Guerrero,Acapulco,2007,1,25,Mom and Pop Store,9.81
Guerrero,Chilpancingo,2007,1,25,Mom and Pop Store,9.67
Hidalgo,Pachuca,2007,1,25,Mom and Pop Store,8.5
Jalisco,Guadalajara,2007,1,25,Mom and Pop Store,8.62
Jalisco,ZM Guadalajara,2007,1,25,Mom and Pop Store,8.47
Edo. México,Toluca,2007,1,25,Mom and Pop Store,8.29
Michoacán,Morelia,2007,1,25,Mom and Pop Store,8.4
Morelos,Cuernavaca,2007,1,25,Mom and Pop Store,11.0
Nayarit,Tepic,2007,1,25,Mom and Pop Store,8.5
Nuevo León,Monterrey,2007,1,25,Mom and Pop Store,9.29
Nuevo León,ZM Monterrey,2007,1,25,Mom and Pop Store,8.97
Oaxaca,Oaxaca,2007,1,25,Mom and Pop Store,8.17
Puebla,Puebla,2007,1,25,Mom and Pop Store,8.42
Puebla,ZM Puebla,2007,1,25,Mom and Pop Store,8.0
Querétaro,Querétaro,2007,1,25,Mom and Pop Store,8.8
Quintana Roo,Cancún,2007,1,25,Mom and Pop Store,9.75
Quintana Roo,Chetumal,2007,1,25,Mom and Pop Store,10.0
San Luis Potosí,San Luis Potosí,2007,1,25,Mom and Pop Store,8.75
Sinaloa,Culiacán,2007,1,25,Mom and Pop Store,8.5
Sonora,Cd. Obregón,2007,1,25,Mom and Pop Store,12.0
Sonora,Hermosillo,2007,1,25,Mom and Pop Store,11.5
Sonora,Nogales,2007,1,25,Mom and Pop Store,11.0
Tabasco,Villahermosa,2007,1,25,Mom and Pop Store,9.78
Tamaulipas,Cd. Victoria,2007,1,25,Mom and Pop Store,9.0
Tamaulipas,Matamoros,2007,1,25,Mom and Pop Store,9.83
Tamaulipas,Nuevo Laredo,2007,1,25,Mom and Pop Store,10.0
Tamaulipas,Reynosa,2007,1,25,Mom and Pop Store,9.38
Tamaulipas,Tampico,2007,1,25,Mom and Pop Store,10.0
Tlaxcala,Tlaxcala,2007,1,25,Mom and Pop Store,8.0
Veracruz,Coatzacoalcos,2007,1,25,Mom and Pop Store,10.0
Veracruz,Poza Rica,2007,1,25,Mom and Pop Store,9.8
Veracruz,Veracruz,2007,1,25,Mom and Pop Store,9.5
Veracruz,Xalapa,2007,1,25,Mom and Pop Store,8.88
Yucatán,Mérida,2007,1,25,Mom and Pop Store,8.79
Zacatecas,Zacatecas,2007,1,25,Mom and Pop Store,8.5
Aguascalientes,Aguascalientes,2007,1,26,Mom and Pop Store,10.0
Baja California,Mexicali,2007,1,26,Mom and Pop Store,12.0
Baja California,Tijuana,2007,1,26,Mom and Pop Store,10.25
Baja California Sur,La Paz,2007,1,26,Mom and Pop Store,10.0
Campeche,Campeche,2007,1,26,Mom and Pop Store,9.5
Coahuila,Piedras Negras,2007,1,26,Mom and Pop Store,10.0
Coahuila,Saltillo,2007,1,26,Mom and Pop Store,8.0
Colima,Colima,2007,1,26,Mom and Pop Store,8.5
Chiapas,Tapachula,2007,1,26,Mom and Pop Store,7.67
Chiapas,Tuxtla Gutiérrez,2007,1,26,Mom and Pop Store,9.0
Chihuahua,Chihuahua,2007,1,26,Mom and Pop Store,9.5
Chihuahua,Cd. Juárez,2007,1,26,Mom and Pop Store,8.63
D.F.,D.F.,2007,1,26,Mom and Pop Store,8.35
D.F.,ZM D.F.,2007,1,26,Mom and Pop Store,8.17
Durango,Durango,2007,1,26,Mom and Pop Store,7.5
Durango,Gómez Palacio,2007,1,26,Mom and Pop Store,8.75
Guanajuato,Irapuato,2007,1,26,Mom and Pop Store,8.25
Guanajuato,León,2007,1,26,Mom and Pop Store,8.0
Guerrero,Acapulco,2007,1,26,Mom and Pop Store,9.75
Guerrero,Chilpancingo,2007,1,26,Mom and Pop Store,9.67
Hidalgo,Pachuca,2007,1,26,Mom and Pop Store,8.5
Jalisco,Guadalajara,2007,1,26,Mom and Pop Store,8.62
Jalisco,ZM Guadalajara,2007,1,26,Mom and Pop Store,8.53
Edo. México,Toluca,2007,1,26,Mom and Pop Store,8.29
Michoacán,Morelia,2007,1,26,Mom and Pop Store,8.71
Morelos,Cuernavaca,2007,1,26,Mom and Pop Store,11.0
Nayarit,Tepic,2007,1,26,Mom and Pop Store,8.5
Nuevo León,Monterrey,2007,1,26,Mom and Pop Store,9.07
Nuevo León,ZM Monterrey,2007,1,26,Mom and Pop Store,8.93
Oaxaca,Oaxaca,2007,1,26,Mom and Pop Store,8.17
Puebla,Puebla,2007,1,26,Mom and Pop Store,8.36
Puebla,ZM Puebla,2007,1,26,Mom and Pop Store,7.4
Querétaro,Querétaro,2007,1,26,Mom and Pop Store,8.8
Quintana Roo,Cancún,2007,1,26,Mom and Pop Store,9.75
Quintana Roo,Chetumal,2007,1,26,Mom and Pop Store,10.0
San Luis Potosí,San Luis Potosí,2007,1,26,Mom and Pop Store,8.75
Sinaloa,Culiacán,2007,1,26,Mom and Pop Store,8.5
Sonora,Cd. Obregón,2007,1,26,Mom and Pop Store,12.0
Sonora,Hermosillo,2007,1,26,Mom and Pop Store,11.5
Sonora,Nogales,2007,1,26,Mom and Pop Store,11.0
Tabasco,Villahermosa,2007,1,26,Mom and Pop Store,9.78
Tamaulipas,Cd. Victoria,2007,1,26,Mom and Pop Store,9.0
Tamaulipas,Matamoros,2007,1,26,Mom and Pop Store,9.83
Tamaulipas,Nuevo Laredo,2007,1,26,Mom and Pop Store,10.0
Tamaulipas,Reynosa,2007,1,26,Mom and Pop Store,9.38
Tamaulipas,Tampico,2007,1,26,Mom and Pop Store,9.5
Tlaxcala,Tlaxcala,2007,1,26,Mom and Pop Store,8.0
Veracruz,Coatzacoalcos,2007,1,26,Mom and Pop Store,10.0
Veracruz,Poza Rica,2007,1,26,Mom and Pop Store,10.0
Veracruz,Veracruz,2007,1,26,Mom and Pop Store,9.5
Veracruz,Xalapa,2007,1,26,Mom and Pop Store,8.88
Yucatán,Mérida,2007,1,26,Mom and Pop Store,8.79
Zacatecas,Zacatecas,2007,1,26,Mom and Pop Store,8.5
Aguascalientes,Aguascalientes,2007,1,27,Mom and Pop Store,10.0
Baja California,Mexicali,2007,1,27,Mom and Pop Store,12.0
Baja California,Tijuana,2007,1,27,Mom and Pop Store,10.25
Baja California Sur,La Paz,2007,1,27,Mom and Pop Store,10.0
Campeche,Campeche,2007,1,27,Mom and Pop Store,9.5
Coahuila,Piedras Negras,2007,1,27,Mom and Pop Store,9.5
Coahuila,Saltillo,2007,1,27,Mom and Pop Store,8.0
Colima,Colima,2007,1,27,Mom and Pop Store,8.5
Chiapas,Tapachula,2007,1,27,Mom and Pop Store,7.67
Chiapas,Tuxtla Gutiérrez,2007,1,27,Mom and Pop Store,9.0
Chihuahua,Chihuahua,2007,1,27,Mom and Pop Store,9.5
Chihuahua,Cd. Juárez,2007,1,27,Mom and Pop Store,8.63
D.F.,D.F.,2007,1,27,Mom and Pop Store,8.4
D.F.,ZM D.F.,2007,1,27,Mom and Pop Store,8.17
Durango,Durango,2007,1,27,Mom and Pop Store,7.5
Durango,Gómez Palacio,2007,1,27,Mom and Pop Store,8.75
Guanajuato,Irapuato,2007,1,27,Mom and Pop Store,8.25
Guanajuato,León,2007,1,27,Mom and Pop Store,8.0
Guerrero,Acapulco,2007,1,27,Mom and Pop Store,9.75
Guerrero,Chilpancingo,2007,1,27,Mom and Pop Store,9.67
Hidalgo,Pachuca,2007,1,27,Mom and Pop Store,8.5
Jalisco,Guadalajara,2007,1,27,Mom and Pop Store,8.62
Jalisco,ZM Guadalajara,2007,1,27,Mom and Pop Store,8.34
Edo. México,Toluca,2007,1,27,Mom and Pop Store,8.29
Michoacán,Morelia,2007,1,27,Mom and Pop Store,8.71
Morelos,Cuernavaca,2007,1,27,Mom and Pop Store,11.0
Nayarit,Tepic,2007,1,27,Mom and Pop Store,8.5
Nuevo León,Monterrey,2007,1,27,Mom and Pop Store,8.79
Nuevo León,ZM Monterrey,2007,1,27,Mom and Pop Store,8.9
Oaxaca,Oaxaca,2007,1,27,Mom and Pop Store,8.17
Puebla,Puebla,2007,1,27,Mom and Pop Store,8.36
Puebla,ZM Puebla,2007,1,27,Mom and Pop Store,7.4
Querétaro,Querétaro,2007,1,27,Mom and Pop Store,8.8
Quintana Roo,Cancún,2007,1,27,Mom and Pop Store,9.75
Quintana Roo,Chetumal,2007,1,27,Mom and Pop Store,10.0
San Luis Potosí,San Luis Potosí,2007,1,27,Mom and Pop Store,8.75
Sinaloa,Culiacán,2007,1,27,Mom and Pop Store,8.5
Sonora,Cd. Obregón,2007,1,27,Mom and Pop Store,12.0
Sonora,Hermosillo,2007,1,27,Mom and Pop Store,11.5
Sonora,Nogales,2007,1,27,Mom and Pop Store,11.0
Tabasco,Villahermosa,2007,1,27,Mom and Pop Store,9.78
Tamaulipas,Cd. Victoria,2007,1,27,Mom and Pop Store,9.0
Tamaulipas,Matamoros,2007,1,27,Mom and Pop Store,9.83
Tamaulipas,Nuevo Laredo,2007,1,27,Mom and Pop Store,10.0
Tamaulipas,Reynosa,2007,1,27,Mom and Pop Store,9.38
Tamaulipas,Tampico,2007,1,27,Mom and Pop Store,10.0
Tlaxcala,Tlaxcala,2007,1,27,Mom and Pop Store,8.0
Veracruz,Coatzacoalcos,2007,1,27,Mom and Pop Store,10.0
Veracruz,Poza Rica,2007,1,27,Mom and Pop Store,10.0
Veracruz,Veracruz,2007,1,27,Mom and Pop Store,9.5
Veracruz,Xalapa,2007,1,27,Mom and Pop Store,8.75
Yucatán,Mérida,2007,1,27,Mom and Pop Store,8.79
Zacatecas,Zacatecas,2007,1,27,Mom and Pop Store,8.5
Aguascalientes,Aguascalientes,2007,1,29,Mom and Pop Store,10.0
Baja California,Mexicali,2007,1,29,Mom and Pop Store,12.0
Baja California,Tijuana,2007,1,29,Mom and Pop Store,10.25
Baja California Sur,La Paz,2007,1,29,Mom and Pop Store,10.0
Campeche,Campeche,2007,1,29,Mom and Pop Store,9.5
Coahuila,Piedras Negras,2007,1,29,Mom and Pop Store,9.5
Coahuila,Saltillo,2007,1,29,Mom and Pop Store,8.0
Colima,Colima,2007,1,29,Mom and Pop Store,8.5
Chiapas,Tapachula,2007,1,29,Mom and Pop Store,7.67
Chiapas,Tuxtla Gutiérrez,2007,1,29,Mom and Pop Store,8.0
Chihuahua,Chihuahua,2007,1,29,Mom and Pop Store,9.5
Chihuahua,Cd. Juárez,2007,1,29,Mom and Pop Store,8.63
D.F.,D.F.,2007,1,29,Mom and Pop Store,8.39
D.F.,ZM D.F.,2007,1,29,Mom and Pop Store,8.19
Durango,Durango,2007,1,29,Mom and Pop Store,7.5
Durango,Gómez Palacio,2007,1,29,Mom and Pop Store,8.75
Guanajuato,Irapuato,2007,1,29,Mom and Pop Store,8.25
Guanajuato,León,2007,1,29,Mom and Pop Store,8.0
Guerrero,Acapulco,2007,1,29,Mom and Pop Store,9.75
Guerrero,Chilpancingo,2007,1,29,Mom and Pop Store,9.67
Hidalgo,Pachuca,2007,1,29,Mom and Pop Store,8.5
Jalisco,Guadalajara,2007,1,29,Mom and Pop Store,8.62
Jalisco,ZM Guadalajara,2007,1,29,Mom and Pop Store,8.34
Edo. México,Toluca,2007,1,29,Mom and Pop Store,8.29
Michoacán,Morelia,2007,1,29,Mom and Pop Store,8.71
Morelos,Cuernavaca,2007,1,29,Mom and Pop Store,11.0
Nayarit,Tepic,2007,1,29,Mom and Pop Store,8.5
Nuevo León,Monterrey,2007,1,29,Mom and Pop Store,8.5
Nuevo León,ZM Monterrey,2007,1,29,Mom and Pop Store,8.67
Oaxaca,Oaxaca,2007,1,29,Mom and Pop Store,8.17
Puebla,Puebla,2007,1,29,Mom and Pop Store,8.36
Puebla,ZM Puebla,2007,1,29,Mom and Pop Store,7.4
Querétaro,Querétaro,2007,1,29,Mom and Pop Store,8.8
Quintana Roo,Cancún,2007,1,29,Mom and Pop Store,9.75
Quintana Roo,Chetumal,2007,1,29,Mom and Pop Store,10.0
San Luis Potosí,San Luis Potosí,2007,1,29,Mom and Pop Store,8.75
Sinaloa,Culiacán,2007,1,29,Mom and Pop Store,8.5
Sonora,Cd. Obregón,2007,1,29,Mom and Pop Store,12.0
Sonora,Hermosillo,2007,1,29,Mom and Pop Store,11.5
Sonora,Nogales,2007,1,29,Mom and Pop Store,11.0
Tabasco,Villahermosa,2007,1,29,Mom and Pop Store,9.78
Tamaulipas,Cd. Victoria,2007,1,29,Mom and Pop Store,9.0
Tamaulipas,Matamoros,2007,1,29,Mom and Pop Store,9.83
Tamaulipas,Nuevo Laredo,2007,1,29,Mom and Pop Store,10.0
Tamaulipas,Reynosa,2007,1,29,Mom and Pop Store,9.38
Tamaulipas,Tampico,2007,1,29,Mom and Pop Store,10.0
Tlaxcala,Tlaxcala,2007,1,29,Mom and Pop Store,8.0
Veracruz,Coatzacoalcos,2007,1,29,Mom and Pop Store,10.0
Veracruz,Poza Rica,2007,1,29,Mom and Pop Store,10.0
Veracruz,Veracruz,2007,1,29,Mom and Pop Store,9.5
Veracruz,Xalapa,2007,1,29,Mom and Pop Store,8.75
Yucatán,Mérida,2007,1,29,Mom and Pop Store,8.79
Zacatecas,Zacatecas,2007,1,29,Mom and Pop Store,8.5
Aguascalientes,Aguascalientes,2007,1,30,Mom and Pop Store,10.0
Baja California,Mexicali,2007,1,30,Mom and Pop Store,12.0
Baja California,Tijuana,2007,1,30,Mom and Pop Store,10.25
Baja California Sur,La Paz,2007,1,30,Mom and Pop Store,10.0
Campeche,Campeche,2007,1,30,Mom and Pop Store,9.5
Coahuila,Piedras Negras,2007,1,30,Mom and Pop Store,9.5
Coahuila,Saltillo,2007,1,30,Mom and Pop Store,8.25
Colima,Colima,2007,1,30,Mom and Pop Store,8.5
Chiapas,Tapachula,2007,1,30,Mom and Pop Store,7.67
Chiapas,Tuxtla Gutiérrez,2007,1,30,Mom and Pop Store,8.0
Chihuahua,Chihuahua,2007,1,30,Mom and Pop Store,9.5
Chihuahua,Cd. Juárez,2007,1,30,Mom and Pop Store,8.63
D.F.,D.F.,2007,1,30,Mom and Pop Store,8.36
D.F.,ZM D.F.,2007,1,30,Mom and Pop Store,8.19
Durango,Durango,2007,1,30,Mom and Pop Store,7.5
Durango,Gómez Palacio,2007,1,30,Mom and Pop Store,8.25
Guanajuato,Irapuato,2007,1,30,Mom and Pop Store,8.38
Guanajuato,León,2007,1,30,Mom and Pop Store,8.0
Guerrero,Acapulco,2007,1,30,Mom and Pop Store,9.75
Guerrero,Chilpancingo,2007,1,30,Mom and Pop Store,9.67
Hidalgo,Pachuca,2007,1,30,Mom and Pop Store,8.5
Jalisco,Guadalajara,2007,1,30,Mom and Pop Store,8.62
Jalisco,ZM Guadalajara,2007,1,30,Mom and Pop Store,8.34
Edo. México,Toluca,2007,1,30,Mom and Pop Store,8.29
Michoacán,Morelia,2007,1,30,Mom and Pop Store,8.71
Morelos,Cuernavaca,2007,1,30,Mom and Pop Store,10.17
Nayarit,Tepic,2007,1,30,Mom and Pop Store,8.5
Nuevo León,Monterrey,2007,1,30,Mom and Pop Store,8.5
Nuevo León,ZM Monterrey,2007,1,30,Mom and Pop Store,8.7
Oaxaca,Oaxaca,2007,1,30,Mom and Pop Store,8.17
Puebla,Puebla,2007,1,30,Mom and Pop Store,8.36
Puebla,ZM Puebla,2007,1,30,Mom and Pop Store,7.4
Querétaro,Querétaro,2007,1,30,Mom and Pop Store,8.8
Quintana Roo,Cancún,2007,1,30,Mom and Pop Store,9.75
Quintana Roo,Chetumal,2007,1,30,Mom and Pop Store,10.0
